BJ;EBDL;OB;PERSNR;WTT;WMM;GESCHL;GEBTT;GEBMM;GEBJJJJ;GEBLAND;WGEM;PAR;BSTAAT;FAMST;KONVFL;KONVFL_A;PAR_A;ALTER;ALT31;BERQ
2005;9;;;;3;1;;;1956;9;9;111;706;2; ; ;111;48;49;1
2005;4;;;;7;1;;;1975;8;4;101;8;2; ; ;101;30;30;3
2005;9;;;;1;1;;;1965;9;9;160;13;2; ; ;101;39;40;1
2005;9;;;;1;1;;;2003;1;9;711;13;1; ; ;101;1;2;1
2005;3;;;;12;1;;;1968;8;3;101;8;2; ; ;101;37;37;4
2005;4;;;;7;1;;;1981;5;4;101;13;1; ; ;101;23;24;3
2005;6;;;;10;1;;;1964;9;6;101;304;2; ; ;101;41;41;4
2005;4;;;;7;1;;;2002;1;4;711;13;1; ; ;101;2;3;3
2005;3;;;;5;1;;;2003;1;3;711;8;1; ; ;101;1;2;2
2005;6;;;;10;1;;;1970;8;6;417;8;4; ; ;417;35;35;4
2005;3;;;;12;1;;;1967;5;3;101;13;2; ; ;101;38;38;4
2005;3;;;;4;1;;;1955;8;3;101;8;2; ; ;101;49;50;2
2005;6;;;;10;1;;;1998;1;6;711;11;1; ; ;101;7;7;4
2005;6;;;;10;1;;;1997;1;6;711;8;1; ; ;101;8;8;4
2005;3;;;;11;1;;;1949;5;3;121;15;2; ; ;121;56;56;4
2005;6;;;;10;1;;;1971;9;6;120;16;1; ; ;120;34;34;4
2005;6;;;;10;1;;;1998;1;6;711;15;1; ; ;101;7;7;4
2005;4;;;;7;1;;;1965;8;4;120;8;2; ; ;120;39;40;3
2005;9;;;;1;1;;;1961;9;9;101;13;2; ; ;101;43;44;1
2005;9;;;;1;1;;;1974;9;9;413;44;1; ; ;413;30;31;1
2005;3;;;;5;1;;;1967;9;3;111;760;2; ; ;111;37;38;2
2005;6;;;;10;1;;;1993;2;6;711;15;1; ; ;120;12;12;4
2005;6;;;;10;1;;;1980;9;6;111;312;2; ; ;111;25;25;4
2005;4;;;;7;1;;;1994;5;4;711;13;1; ; ;120;10;11;3
2005;3;;;;2;1;;;1965;5;3;160;13;2; ; ;101;39;40;1
2005;9;;;;6;1;;;1970;9;9;111;46;2; ; ;111;35;35;2
2005;6;;;;10;1;;;1990;5;6;711;15;1; ; ;101;15;15;4
2005;3;;;;10;1;;;1953;8;3;101;8;2; ; ;101;52;52;4
2005;9;;;;3;1;;;1952;9;9;101;205;2; ; ;101;52;53;1
2005;4;;;;7;1;;;1961;5;4;101;13;2; ; ;101;44;44;3
2005;9;;;;1;1;;;1965;9;9;101;15;2; ; ;101;39;40;1
2005;9;;;;1;1;;;1987;9;9;124;350;1; ; ;124;17;18;1
2005;3;;;;9;1;;;1952;8;3;101;8;2; ; ;101;53;53;3
2005;6;;;;10;1;;;1999;1;6;711;13;1; ; ;101;6;6;4
2005;6;;;;10;1;;;1989;5;6;711;13;1; ; ;101;16;16;4
2005;4;;;;7;1;;;1996;1;4;711;39;1; ; ;101;9;9;3
2005;6;;;;10;1;;;1984;5;6;101;13;2; ; ;101;21;21;4
2005;9;;;;9;1;;;1987;1;9;711;662;1; ; ;101;17;18;3
2005;9;;;;2;1;;;1998;9;9;124;200;1; ; ;124;6;7;1
2005;3;;;;10;1;;;1955;9;3;414;650;2;1;1;414;50;50;4
2005;4;;;;7;1;;;1988;5;4;711;13;1; ; ;101;16;17;3
2005;4;;;;7;1;;;1988;5;4;124;13;1; ; ;124;17;17;3
2005;9;;;;7;1;;;1999;1;9;711;15;1; ; ;111;6;6;3
2005;9;;;;3;1;;;1954;9;9;101;44;2; ; ;101;50;51;1
2005;3;;;;8;1;;;1989;8;3;711;8;1; ; ;101;16;16;3
2005;4;;;;7;1;;;1952;1;4;121;41;1;1;1;121;53;53;3
2005;6;;;;10;1;;;1969;9;6;120;41;2; ; ;120;35;36;4
2005;3;;;;6;1;;;1960;8;3;101;8;2; ; ;101;44;45;2
2005;9;;;;7;1;;;2002;1;9;711;229;1;1;1;414;3;3;3
2005;3;;;;4;1;;;2003;5;3;711;15;1; ;1;414;2;2;2
2005;6;;;;10;1;;;1968;9;6;101;200;2; ; ;101;37;37;4
2005;4;;;;7;1;;;1979;9;4;111;656;2; ; ;111;26;26;3
2005;6;;;;10;1;;;1970;8;6;101;8;1; ; ;101;35;35;4
2005;3;;;;5;1;;;1950;5;3;101;13;2; ; ;101;54;55;2
2005;9;;;;1;1;;;1987;9;9;101;14;1; ; ;101;17;18;1
2005;3;;;;2;1;;;1971;5;3;413;13;2; ; ;413;33;34;1
2005;3;;;;5;1;;;1963;5;3;111;13;2; ; ;111;41;42;2
2005;9;;;;4;1;;;1981;9;9;106;46;1; ; ;106;23;24;2
2005;6;;;;10;1;;;1962;5;6;101;13;1; ; ;101;43;43;4
2005;6;;;;10;1;;;1963;5;6;120;15;2; ; ;120;42;42;4
2005;3;;;;9;1;;;2003;1;3;711;8;1; ; ;101;1;2;3
2005;9;;;;5;1;;;1987;9;9;712;15;1; ; ;101;17;18;2
2005;4;;;;7;1;;;1992;9;4;711;650;1;1;1;414;13;13;3
2005;4;;;;7;1;;;1972;9;4;414;657;1;1;1;414;32;33;3
2005;6;;;;10;1;;;1985;9;6;417;657;1;1;1;417;20;20;4
2005;3;;;;9;1;;;1990;8;3;711;8;1; ; ;101;15;15;3
2005;9;;;;4;1;;;1985;9;9;101;15;2; ; ;101;19;20;2
2005;6;;;;10;1;;;1999;1;6;711;15;1;1;1;417;6;6;4
2005;6;;;;10;1;;;1997;1;6;711;41;1; ; ;120;8;8;4
2005;9;;;;4;1;;;1964;9;9;101;662;1; ; ;101;41;41;2
2005;3;;;;7;1;;;2002;1;3;711;13;1; ; ;101;3;3;3
2005;9;;;;3;1;;;1974;9;9;111;751;2; ; ;111;31;31;1
2005;9;;;;1;1;;;1970;9;9;111;657;2; ; ;111;34;35;1
2005;4;;;;7;1;;;1968;5;4;101;11;2; ; ;101;36;37;3
2005;6;;;;10;1;;;2004;1;6;711;8;1; ; ;101;1;1;4
2005;3;;;;10;1;;;1969;5;3;101;13;2; ; ;101;36;36;4
2005;3;;;;2;1;;;1965;1;3;121;997;1; ; ;121;39;40;1
2005;4;;;;7;1;;;1989;5;4;124;15;1; ; ;124;15;16;3
2005;4;;;;8;1;;;1968;9;4;111;41;2; ; ;111;37;37;3
2005;6;;;;11;1;;;1995;1;6;711;13;1; ; ;101;10;10;4
2005;6;;;;11;1;;;1959;9;6;101;304;4; ; ;101;46;46;4
2005;9;;;;9;1;;;1991;1;9;711;15;1; ; ;101;13;14;3
2005;9;;;;1;1;;;1970;2;9;101;2;2; ; ;101;34;35;1
2005;4;;;;8;1;;;1954;5;4;101;13;2; ; ;101;51;51;3
2005;9;;;;4;1;;;1989;9;9;124;558;1; ; ;124;15;16;2
2005;3;;;;2;1;;;1957;5;3;101;13;2; ; ;101;47;48;1
2005;6;;;;11;1;;;1991;1;6;711;8;1; ; ;120;14;14;4
2005;6;;;;11;1;;;2003;9;6;124;656;1; ; ;124;2;2;4
2005;3;;;;11;1;;;1974;8;3;101;8;2; ; ;101;31;31;4
2005;3;;;;10;1;;;1998;1;3;711;13;1; ; ;101;7;7;4
2005;4;;;;8;1;;;1957;9;4;101;662;2; ; ;101;47;48;3
2005;6;;;;11;1;;;1982;5;6;101;11;1;1;1;101;23;23;4
2005;9;;;;2;1;;;1981;9;9;101;13;1; ; ;101;23;24;1
2005;9;;;;6;1;;;2002;1;9;711;656;1; ; ;101;2;3;2
2005;4;;;;8;1;;;2004;1;4;711;15;1; ; ;101;1;1;3
2005;4;;;;8;1;;;1966;8;4;120;8;2; ; ;120;39;39;3
2005;6;;;;11;1;;;2005;1;6;711;41;1; ; ;417;0;0;4
2005;9;;;;4;1;;;1987;9;9;712;15;1; ; ;101;17;18;2
2005;9;;;;3;1;;;1971;9;9;417;656;1; ; ;417;33;34;1
2005;4;;;;8;1;;;1993;1;4;711;8;1; ; ;120;11;12;3
2005;6;;;;11;1;;;1974;9;6;111;656;2; ; ;111;31;31;4
2005;9;;;;3;1;;;1964;9;9;101;656;2; ; ;101;40;41;1
2005;6;;;;11;1;;;2001;1;6;711;15;1; ; ;417;4;4;4
2005;6;;;;11;1;;;1997;1;6;712;13;1; ; ;101;8;8;4
2005;4;;;;8;1;;;1954;9;4;111;455;2; ; ;111;51;51;3
2005;4;;;;8;1;;;1993;1;4;711;11;1; ; ;101;11;12;3
2005;6;;;;11;1;;;1966;9;6;417;600;2; ; ;417;39;39;4
2005;9;;;;6;1;;;1985;1;9;120;15;1; ; ;120;20;20;2
2005;3;;;;4;1;;;1987;5;3;711;13;1; ; ;101;17;18;2
2005;3;;;;2;1;;;1989;5;3;711;15;1; ; ;101;15;16;1
2005;6;;;;11;1;;;1995;1;6;711;14;1; ; ;101;10;10;4
2005;4;;;;8;1;;;1953;5;4;120;11;2; ; ;120;51;52;3
2005;9;;;;1;1;;;1964;9;9;160;41;2; ; ;101;40;41;1
2005;9;;;;4;1;;;1959;9;9;101;14;2; ; ;101;46;46;2
2005;4;;;;8;1;;;1996;1;4;711;13;1; ; ;101;8;9;3
2005;6;;;;11;1;;;2003;1;6;712;13;1; ; ;101;2;2;4
2005;6;;;;11;1;;;1999;8;6;711;8;1; ; ;101;6;6;4
2005;4;;;;8;1;;;1984;5;4;101;11;1; ; ;101;20;21;3
2005;9;;;;4;1;;;1946;9;9;101;41;2; ; ;101;58;59;2
2005;3;;;;8;1;;;1967;5;3;101;13;1; ; ;101;38;38;3
2005;4;;;;8;1;;;1954;9;4;414;760;2;1;1;414;51;51;3
2005;6;;;;11;1;;;1968;9;6;111;304;2; ; ;111;37;37;4
2005;3;;;;4;1;;;1976;9;3;111;751;2; ; ;111;29;29;2
2005;9;;;;9;1;;;2000;1;9;711;13;1; ; ;101;5;5;3
2005;3;;;;2;1;;;1980;5;3;101;15;2; ; ;101;24;25;1
2005;4;;;;8;1;;;1961;8;4;101;8;2; ; ;101;44;44;3
2005;3;;;;9;1;;;1988;5;3;711;15;1; ; ;101;17;17;3
2005;9;;;;3;1;;;1987;9;9;711;15;1; ; ;101;17;18;1
2005;9;;;;1;1;;;1961;9;9;101;13;2; ; ;101;43;44;1
2005;3;;;;9;1;;;1969;5;3;413;13;1; ; ;413;36;36;3
2005;4;;;;8;1;;;1977;5;4;101;11;1; ; ;101;27;28;3
2005;6;;;;11;1;;;1961;5;6;101;13;2; ; ;101;44;44;4
2005;6;;;;11;1;;;1988;1;6;120;15;1; ; ;120;17;17;4
2005;4;;;;8;1;;;1993;9;4;711;46;1; ; ;111;12;12;3
2005;3;;;;11;1;;;1981;1;3;101;13;1; ; ;101;24;24;4
2005;3;;;;4;1;;;1997;5;3;711;15;1; ; ;101;8;8;2
2005;4;;;;8;1;;;2001;8;4;711;8;1; ; ;101;4;4;3
2005;4;;;;8;1;;;1979;9;4;414;650;2;1;1;414;25;26;3
2005;9;;;;11;1;;;1974;5;9;101;13;2; ; ;101;31;31;4
2005;9;;;;4;1;;;2000;1;9;711;13;1; ; ;101;4;5;2
2005;4;;;;8;1;;;2003;9;4;124;702;1; ; ;124;2;2;3
2005;6;;;;11;1;;;1989;5;6;711;15;1; ; ;417;15;16;4
2005;9;;;;1;1;;;1959;9;9;101;997;2; ; ;101;45;46;1
2005;3;;;;5;1;;;1946;5;3;101;13;2; ; ;101;59;59;2
2005;9;;;;3;1;;;1955;9;9;101;651;2; ; ;101;49;50;1
2005;6;;;;11;1;;;1990;5;6;711;15;1;1;1;417;15;15;4
2005;6;;;;11;1;;;1997;5;6;711;15;1; ; ;101;8;8;4
2005;3;;;;10;1;;;1987;1;3;124;205;1; ; ;124;18;18;4
2005;4;;;;8;1;;;1944;9;4;111;37;2; ; ;111;60;61;3
2005;4;;;;8;1;;;1955;2;4;101;2;2; ; ;101;50;50;3
2005;6;;;;11;1;;;1966;5;6;160;13;2; ; ;101;39;39;4
2005;3;;;;10;1;;;1954;5;3;101;15;1; ; ;101;51;51;4
2005;9;;;;3;1;;;1975;8;9;101;8;2; ; ;101;29;30;1
2005;6;;;;11;1;;;1979;9;6;417;44;1; ; ;417;26;26;4
2005;4;;;;8;1;;;1996;1;4;711;8;1; ; ;120;9;9;3
2005;4;;;;8;1;;;1987;9;4;124;220;1; ; ;124;17;18;3
2005;6;;;;11;1;;;1971;9;6;111;41;2; ; ;111;34;34;4
2005;3;;;;12;1;;;1975;5;3;101;13;2; ; ;101;30;30;4
2005;3;;;;8;1;;;1975;9;3;111;662;2; ; ;111;29;30;3
2005;9;;;;7;1;;;1965;9;9;101;662;2; ; ;101;40;40;3
2005;9;;;;7;1;;;1995;9;9;711;662;1; ; ;101;10;10;3
2005;3;;;;1;1;;;1946;9;3;101;39;2; ; ;101;58;59;1
2005;6;;;;11;1;;;1976;8;6;111;8;2; ; ;111;29;29;4
2005;4;;;;8;1;;;1957;5;4;120;13;2; ; ;120;48;48;3
2005;4;;;;8;1;;;1982;9;4;111;997;2; ; ;111;23;23;3
2005;6;;;;12;1;;;1988;8;6;711;8;1; ; ;120;17;17;4
2005;3;;;;11;1;;;1974;1;3;101;8;2; ; ;101;31;31;4
2005;3;;;;12;1;;;1966;8;3;101;8;2; ; ;101;39;39;4
2005;6;;;;12;1;;;1987;8;6;417;8;1; ; ;417;18;18;4
2005;4;;;;8;1;;;1976;5;4;414;15;2;1;1;414;28;29;3
2005;4;;;;8;1;;;1986;5;4;101;13;1; ; ;101;19;19;3
2005;6;;;;12;1;;;2000;1;6;711;11;1; ; ;111;5;5;4
2005;9;;;;3;1;;;1989;9;9;712;15;1; ; ;101;15;16;1
2005;9;;;;3;1;;;1988;9;9;711;11;1; ; ;101;17;17;1
2005;4;;;;8;1;;;1971;5;4;101;13;2; ; ;101;33;34;3
2005;4;;;;8;1;;;1964;5;4;101;11;2; ; ;101;41;41;3
2005;6;;;;12;1;;;1955;5;6;101;15;2; ; ;101;50;50;4
2005;9;;;;3;1;;;1988;9;9;417;44;1; ; ;417;16;17;1
2005;9;;;;4;1;;;1953;9;9;111;205;2; ; ;111;52;52;2
2005;3;;;;5;1;;;1975;5;3;101;13;2; ; ;101;29;30;2
2005;6;;;;12;1;;;1974;5;6;111;15;2; ; ;111;31;31;4
2005;4;;;;8;1;;;1948;5;4;121;14;2; ; ;121;57;57;3
2005;4;;;;8;1;;;1992;9;4;711;650;1;1;1;414;12;13;3
2005;6;;;;12;1;;;1980;9;6;417;41;1; ; ;417;25;25;4
2005;9;;;;2;1;;;1987;1;9;711;15;1; ; ;101;17;18;1
2005;3;;;;10;1;;;1949;5;3;101;13;2; ; ;101;56;56;4
2005;6;;;;12;1;;;1966;9;6;417;41;2; ; ;417;39;39;4
2005;4;;;;8;1;;;1973;9;4;413;312;1; ; ;413;32;32;3
2005;3;;;;5;1;;;2002;1;3;711;15;1; ; ;101;2;3;2
2005;9;;;;4;1;;;1993;9;9;124;662;1; ; ;124;11;12;2
2005;4;;;;8;1;;;1978;5;4;120;15;1; ; ;120;27;27;3
2005;6;;;;12;1;;;2001;1;6;711;15;1; ; ;101;4;4;4
2005;6;;;;12;1;;;1963;9;6;101;41;2; ; ;101;42;42;4
2005;4;;;;8;1;;;1987;5;4;711;13;1; ; ;413;17;18;3
2005;9;;;;10;1;;;1988;9;9;711;15;1; ; ;101;17;17;4
2005;4;;;;8;1;;;1995;1;4;711;8;1; ; ;101;9;10;3
2005;6;;;;12;1;;;1967;8;6;101;8;2; ; ;101;38;38;4
2005;4;;;;8;1;;;1980;9;4;120;757;1; ; ;120;25;25;3
2005;9;;;;1;1;;;1997;1;9;711;11;1; ; ;101;7;8;1
2005;3;;;;4;1;;;1990;9;3;711;44;1; ; ;111;14;15;2
2005;3;;;;11;1;;;1978;5;3;101;13;2; ; ;101;27;27;4
2005;4;;;;8;1;;;1954;5;4;101;15;2; ; ;101;51;51;3
2005;6;;;;12;1;;;1952;5;6;160;13;2; ; ;101;53;53;4
2005;4;;;;8;1;;;1971;8;4;120;8;2; ; ;120;34;34;3
2005;9;;;;1;1;;;1981;9;9;417;13;1; ; ;417;23;24;1
2005;9;;;;1;1;;;1994;1;9;101;15;1; ; ;101;10;11;1
2005;6;;;;12;1;;;2002;1;6;711;8;1; ; ;101;3;3;4
2005;9;;;;12;1;;;1977;9;9;414;233;2;1;1;414;28;28;4
2005;4;;;;9;1;;;1961;5;4;101;13;2; ; ;101;43;44;3
2005;4;;;;9;1;;;1921;1;4;122;500;2; ; ;122;84;84;3
2005;9;;;;10;1;;;1991;8;9;711;8;1; ; ;111;14;14;4
2005;3;;;;11;1;;;1960;5;3;160;14;2; ; ;101;45;45;4
2005;3;;;;4;1;;;1960;5;3;414;15;2;1;1;414;44;45;2
2005;9;;;;1;1;;;1967;9;9;101;15;2; ; ;101;37;38;1
2005;9;;;;4;1;;;1975;9;9;414;354;2;1;1;414;29;30;2
2005;4;;;;9;1;;;1999;1;4;711;13;1; ; ;101;5;6;3
2005;3;;;;2;1;;;2004;9;3;714;453;1; ; ;111;0;1;1
2005;3;;;;10;1;;;1994;1;3;711;205;1; ; ;121;11;11;4
2005;9;;;;3;1;;;1980;8;9;101;8;1; ; ;101;24;25;1
2005;4;;;;9;1;;;1961;8;4;160;8;2; ; ;101;43;44;3
2005;6;;;;12;1;;;1939;5;6;101;15;2; ; ;101;66;66;4
2005;6;;;;12;1;;;1958;8;6;101;8;2; ; ;101;47;47;4
2005;9;;;;2;1;;;1970;9;9;414;657;1;1;1;414;34;35;1
2005;3;;;;9;1;;;1993;8;3;711;8;1; ; ;101;11;12;3
2005;3;;;;4;1;;;1986;5;3;414;15;1;1;1;414;19;19;2
2005;6;;;;12;1;;;1970;9;6;111;46;2; ; ;111;35;35;4
2005;6;;;;12;1;;;1995;1;6;711;15;1; ; ;101;10;10;4
2005;4;;;;9;1;;;1998;1;4;711;15;1; ; ;101;6;7;3
2005;3;;;;6;1;;;1938;5;3;121;13;2; ; ;121;66;67;2
2005;6;;;;12;1;;;1985;5;6;101;11;1; ; ;101;20;20;4
2005;6;;;;12;1;;;2000;1;6;711;41;1; ; ;101;5;5;4
2005;4;;;;9;1;;;1994;1;4;711;15;1;1;1;414;10;11;3
2005;6;;;;12;1;;;1973;5;6;417;15;1;1;1;417;32;32;4
2005;9;;;;3;1;;;1989;9;9;711;23;1; ; ;101;16;16;1
2005;9;;;;7;1;;;1978;9;9;414;650;2;1;1;414;26;27;3
2005;6;;;;12;1;;;2004;1;6;711;357;1;1;1;101;1;1;4
2005;4;;;;9;1;;;1969;5;4;120;13;2; ; ;120;36;36;3
2005;4;;;;9;1;;;1999;1;4;711;13;1; ; ;120;6;6;3
2005;6;;;;12;1;;;1972;9;6;111;312;2; ; ;111;33;33;4
2005;9;;;;7;1;;;2003;1;9;711;650;1;1;1;414;1;2;3
2005;3;;;;11;1;;;1983;8;3;101;8;1; ; ;101;21;22;4
2005;4;;;;9;1;;;1975;1;4;111;12;2; ; ;111;30;30;3
2005;3;;;;5;1;;;1978;5;3;160;13;2; ; ;101;26;27;2
2005;9;;;;3;1;;;1993;9;9;711;14;1; ; ;101;12;12;1
2005;3;;;;2;1;;;1992;5;3;711;15;1; ; ;101;12;13;1
2005;4;;;;9;1;;;1942;5;4;121;15;2; ; ;121;63;63;3
2005;4;;;;9;1;;;1965;5;4;101;13;4; ; ;101;40;40;3
2005;6;;;;12;1;;;1999;1;6;711;13;1; ; ;101;6;6;4
2005;3;;;;11;1;;;1966;8;3;101;8;2; ; ;101;38;39;4
2005;9;;;;11;1;;;1975;1;9;124;13;1; ; ;124;30;30;4
2005;9;;;;3;1;;;2001;1;9;711;15;1; ; ;101;3;4;1
2005;3;;;;12;1;;;1988;8;3;711;8;1; ; ;101;17;17;4
2005;9;;;;6;1;;;1949;9;9;120;13;2; ; ;120;56;56;2
2005;9;;;;6;1;;;1973;9;9;111;15;2; ; ;111;32;32;2
2005;3;;;;6;1;;;2002;1;3;711;15;1;1;1;414;2;3;2
2005;6;;;;12;1;;;1959;5;6;101;11;2; ; ;101;46;46;4
2005;6;;;;12;1;;;1986;5;6;101;11;1; ; ;101;19;19;4
2005;4;;;;9;1;;;1981;5;4;101;11;1; ; ;101;23;24;3
2005;9;;;;3;1;;;2001;1;9;711;8;1;1;1;414;3;4;1
2005;9;;;;2;1;;;1968;9;9;111;312;2; ; ;111;36;37;1
2005;6;;;;12;1;;;1989;8;6;711;8;1; ; ;101;16;16;4
2005;9;;;;5;1;;;1971;9;9;111;312;2; ; ;111;33;34;2
2005;9;;;;1;1;;;1977;8;9;111;8;2; ; ;111;27;28;1
2005;6;;;;12;1;;;1969;5;6;101;15;2; ; ;101;36;36;4
2005;4;;;;9;1;;;1960;5;4;413;14;2; ; ;413;45;45;3
2005;4;;;;9;1;;;1987;9;4;711;41;1; ; ;111;17;18;3
2005;6;;;;12;1;;;1964;9;6;101;304;2; ; ;101;41;41;4
2005;9;;;;3;1;;;1969;8;9;101;8;2; ; ;101;36;36;1
2005;3;;;;4;1;;;1982;9;3;412;44;1; ; ;412;23;23;2
2005;6;;;;12;1;;;2001;1;6;711;13;1; ; ;120;4;4;4
2005;3;;;;2;1;;;1986;9;3;101;41;1; ; ;101;18;19;1
2005;9;;;;2;1;;;1964;8;9;160;8;2; ; ;101;40;41;1
2005;9;;;;2;1;;;2004;1;9;711;8;1; ; ;101;0;1;1
2005;3;;;;4;1;;;1967;5;3;414;15;2;1;1;414;38;38;2
2005;9;;;;2;1;;;1972;8;9;101;8;4; ; ;101;32;33;1
2005;9;;;;3;1;;;1990;9;9;711;13;1; ; ;101;14;15;1
2005;6;;;;12;1;;;2002;1;6;712;15;1; ; ;101;3;3;4
2005;9;;;;2;1;;;1987;8;9;711;8;1; ; ;101;17;18;1
2005;3;;;;2;1;;;2001;1;3;711;15;1; ; ;101;3;4;1
2005;4;;;;9;1;;;1990;1;4;711;15;1; ; ;120;14;15;3
2005;4;;;;9;1;;;1945;5;4;101;15;2; ; ;101;59;60;3
2005;4;;;;9;1;;;1964;5;4;101;13;2; ; ;101;41;41;3
2005;3;;;;4;1;;;1958;9;3;101;15;2; ; ;101;46;47;2
2005;9;;;;2;1;;;1974;8;9;101;8;2; ; ;101;30;31;1
2005;9;;;;3;1;;;1958;9;9;101;39;2; ; ;101;46;47;1
2005;4;;;;9;1;;;2001;1;4;711;8;1; ; ;101;3;4;3
2005;6;;;;12;1;;;1987;9;6;711;357;1;1;1;417;18;18;4
2005;3;;;;7;1;;;1964;9;3;111;200;2; ; ;111;41;41;3
2005;3;;;;9;1;;;2000;1;3;711;13;1; ; ;101;5;5;3
2005;4;;;;9;1;;;1965;8;4;101;8;2; ; ;101;40;40;3
2005;3;;;;11;1;;;1986;5;3;101;13;1; ; ;101;19;19;4
2005;3;;;;5;1;;;1986;9;3;417;600;1; ; ;417;18;19;2
2005;9;;;;2;1;;;1994;8;9;711;8;1; ; ;101;10;11;1
2005;6;;;;12;1;;;1968;5;6;101;15;2; ; ;101;37;37;4
2005;9;;;;2;1;;;1991;9;9;711;13;1; ; ;101;13;14;1
2005;3;;;;9;1;;;1966;8;3;101;8;4; ; ;101;38;39;3
2005;4;;;;9;1;;;1962;5;4;101;15;2; ; ;101;42;43;3
2005;4;;;;9;1;;;1998;1;4;711;15;1; ; ;101;6;7;3
2005;3;;;;5;1;;;1972;5;3;101;15;2; ; ;101;33;33;2
2005;3;;;;12;1;;;2001;1;3;711;13;1; ; ;101;4;4;4
2005;9;;;;2;1;;;1986;8;9;711;8;1; ; ;101;18;19;1
2005;6;;;;12;1;;;2002;1;6;711;14;1; ; ;101;3;3;4
2005;6;;;;12;1;;;1993;2;6;711;2;1; ; ;417;12;12;4
2005;4;;;;9;1;;;1976;9;4;101;656;1; ; ;101;28;29;3
2005;9;;;;6;1;;;1968;9;9;160;13;2; ; ;101;37;37;2
2005;3;;;;9;1;;;1986;8;3;101;8;1; ; ;101;19;19;3
2005;3;;;;9;1;;;2001;1;3;712;13;1; ; ;101;4;4;3
2005;9;;;;2;1;;;1984;1;9;416;8;1; ; ;416;21;21;1
2005;4;;;;9;1;;;1954;5;4;101;13;2; ; ;101;51;51;3
2005;6;;;;12;1;;;1979;5;6;101;15;2; ; ;101;26;26;4
2005;6;;;;12;1;;;1964;9;6;101;200;2; ; ;101;41;41;4
2005;9;;;;1;1;;;1995;1;9;711;8;1; ; ;111;9;10;1
2005;9;;;;2;1;;;1946;8;9;101;8;2; ; ;101;58;59;1
2005;3;;;;10;1;;;1964;5;3;101;13;2; ; ;101;41;41;4
2005;6;;;;12;1;;;1984;5;6;101;13;1; ; ;101;20;21;4
2005;6;;;;12;1;;;1972;5;6;101;15;2; ; ;101;33;33;4
2005;4;;;;9;1;;;1977;9;4;111;312;2; ; ;111;28;28;3
2005;3;;;;10;1;;;1986;5;3;101;13;1; ; ;101;18;19;4
2005;9;;;;3;1;;;2001;8;9;124;8;1; ; ;124;3;4;1
2005;9;;;;2;1;;;1974;1;9;120;8;1; ; ;120;31;31;1
2005;3;;;;2;1;;;2001;1;3;711;15;1; ; ;101;3;4;1
2005;6;;;;12;1;;;1963;9;6;101;20;2; ; ;101;42;42;4
2005;3;;;;12;1;;;2005;1;3;711;8;1; ; ;101;0;0;4
2005;9;;;;7;1;;;1964;8;9;101;8;2; ; ;101;41;41;3
2005;3;;;;11;1;;;1994;1;3;711;13;1; ; ;101;11;11;4
2005;6;;;;12;1;;;1977;5;6;111;11;2; ; ;111;28;28;4
2005;4;;;;9;1;;;1991;1;4;101;13;1; ; ;101;14;14;3
2005;4;;;;9;1;;;1999;9;4;711;650;1;1;1;414;5;6;3
2005;3;;;;6;1;;;1982;5;3;101;13;2; ; ;101;22;23;2
2005;9;;;;2;1;;;1977;8;9;111;8;2; ; ;111;27;28;1
2005;9;;;;2;1;;;1994;1;9;711;8;1; ; ;101;10;11;1
2005;6;;;;12;1;;;2004;1;6;712;11;1; ; ;101;1;1;4
2005;9;;;;2;1;;;1953;8;9;101;8;2; ; ;101;51;52;1
2005;9;;;;2;1;;;1993;1;9;711;8;1; ; ;121;11;12;1
2005;3;;;;12;1;;;2003;1;3;711;13;1; ; ;101;2;2;4
2005;3;;;;12;1;;;1968;8;3;101;8;2; ; ;101;37;37;4
2005;4;;;;9;1;;;1987;5;4;711;13;1; ; ;101;17;18;3
2005;4;;;;9;1;;;1985;5;4;101;11;1; ; ;101;19;20;3
2005;9;;;;3;1;;;1987;8;9;124;8;1; ; ;124;17;18;1
2005;9;;;;3;1;;;1962;8;9;101;8;2; ; ;101;43;43;1
2005;3;;;;9;1;;;2000;9;3;711;998;1;1;1;414;5;5;3
2005;4;;;;9;1;;;1985;5;4;101;13;1; ; ;101;20;20;3
2005;4;;;;9;1;;;1970;5;4;413;15;2; ; ;413;35;35;3
2005;3;;;;11;1;;;1951;8;3;101;8;2; ; ;101;54;54;4
2005;9;;;;2;1;;;1986;8;9;711;8;1; ; ;101;18;19;1
2005;9;;;;3;1;;;1985;9;9;101;13;1; ; ;101;19;20;1
2005;3;;;;8;1;;;1990;5;3;711;15;1;1;1;414;14;15;3
2005;3;;;;5;1;;;1967;5;3;101;15;2; ; ;101;38;38;2
2005;4;;;;9;1;;;1959;5;4;120;15;2; ; ;120;45;46;3
2005;4;;;;9;1;;;1966;5;4;101;13;2; ; ;101;39;39;3
2005;3;;;;12;1;;;1989;8;3;711;8;1; ; ;101;16;16;4
2005;9;;;;4;1;;;1977;8;9;111;8;2; ; ;111;28;28;2
2005;3;;;;4;1;;;1989;5;3;711;15;1; ; ;101;16;16;2
2005;9;;;;1;1;;;1991;1;9;711;13;1; ; ;101;13;14;1
2005;9;;;;10;1;;;1966;9;9;160;15;2; ; ;120;39;39;4
2005;3;;;;9;1;;;2002;1;3;711;15;1; ; ;101;2;3;3
